country_name,country_text_id,country_id,year,v2x_polyarchy,v2x_regime,e_boix_regime,e_polity2,e_regionpol,e_regionpol_6C,dir_crim,ind_crim,gmc,gmcpr,gmcphys,gmcpsych,gmcdiv,nb3g,adp_general,adp_constitution,adp_employment,adp_education,adp_healthcare,adp_housing,trip_score,trip_percent,wb_gdppc,lgdppc_wb,religiosity_percent,relpc_rcs,chrpc_rcs,muspc_rcs,nrepc_rcs,lgb_legal,lgb_const,lgb_broad,lgb_employ,lgb_hatecrime,lgb_incitement,lgb_banconv,lgb_marriage,lgb_unions,lgb_jointadoption,lgb_secondparentadoption,lgb_score,lgb_percent,no_dircrim,no_indcrim,nophys,nopsych,nodiv
Mexico,MEX,3.0,2016.0,0.634,Electoral Democracy,1.0,8.0,Latin America,L. American and the Caribbean,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307978868484,8875.062255585994,9.091001,0.9469999670982361,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
Mexico,MEX,3.0,2017.0,0.626,Electoral Democracy,1.0,8.0,Latin America,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,9434.386487391272,9.152117,0.9459999799728394,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Mexico,MEX,3.0,2018.0,0.671,Electoral Democracy,1.0,8.0,Latin America,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,9857.028829255594,9.19594,0.9449999928474426,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Mexico,MEX,3.0,2019.0,0.671,Electoral Democracy,1.0,,Latin America,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,10145.170182920683,9.224753,0.9440000057220459,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Mexico,MEX,3.0,2020.0,0.652,Electoral Democracy,1.0,,Latin America,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,8655.000682068028,9.065892,0.9430000185966492,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5454545454545454,1.0,1.0,0.0,0.0,0.0
Mexico,MEX,3.0,2021.0,0.617,Electoral Democracy,,,Latin America,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,10045.680500496319,9.214898,0.9419999718666077,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,1999.0,0.783,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,,,,,,,,,,,,,,,,,1883.8890988662506,7.541094,0.9553,0.88304526,0.42289186,0.13899255,0.038994025,,,,,,,,,,,,,,,,,,
Suriname,SUR,4.0,2000.0,0.79,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,1978.4466108354725,7.5900674,0.9544999599456787,0.8882644,0.4325503,0.13810268,0.04003736,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2001.0,0.788,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,1711.714460576382,7.445251,0.9536499977111816,0.8927511,0.44217795,0.13721319,0.041079283,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2002.0,0.788,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,2206.2729097519427,7.69906,0.9527999758720398,0.89722806,0.45179126,0.13632317,0.042120546,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2003.0,0.788,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,2529.2594216099988,7.835682,0.9519500136375427,0.9016961,0.4614009,0.13543364,0.043162897,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2004.0,0.788,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,2906.725277542182,7.9747825,0.9510999917984009,0.90617025,0.47101235,0.13454401,0.044204928,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2005.0,0.786,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,3474.0783625029003,8.153085,0.9502500295639038,0.9152559,0.47808838,0.13504702,0.0480753,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2006.0,0.785,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,5031.1584646246865,8.523405,0.949400007724762,0.9243477,0.4851649,0.13554913,0.051946454,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2007.0,0.782,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,5562.334067987869,8.623773,0.9485500454902649,0.9334328,0.49223778,0.13605268,0.055817615,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2008.0,0.782,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,6616.8151257419,8.797369,0.9476999640464783,0.94031066,0.4970996,0.1365559,0.0596893,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2009.0,0.782,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,7176.857657805787,8.878617,0.9468500018119812,0.93643785,0.49121597,0.13705753,0.06356215,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2010.0,0.77,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,7999.556928734491,8.987142,0.9459999799728394,0.9325666,0.48532927,0.13756102,0.06743338,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2011.0,0.762,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,8009.252302447227,8.988353,0.9451999664306641,0.9286966,0.4794427,0.13806385,0.07130344,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2012.0,0.762,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,8922.956186135016,9.096382,0.9444000124931335,0.9248243,0.47356182,0.13856603,0.07517572,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2013.0,0.762,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,9124.54109297075,9.118723,0.9435999989509583,0.9209523,0.46767455,0.13907021,0.07904771,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2014.0,0.762,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307978868484,9199.177893291451,9.126869,0.942799985408783,0.917081,0.46178713,0.13957322,0.082919024,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
Suriname,SUR,4.0,2015.0,0.773,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307978868484,8907.75122246823,9.094677,0.9419999718666077,0.9132096,0.45590496,0.14007458,0.08679037,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
Suriname,SUR,4.0,2016.0,0.777,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,5705.426967326519,8.649173,0.9412000179290771,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2017.0,0.763,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,6112.851175093364,8.718148,0.9404000043869019,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2018.0,0.764,Electoral Democracy,1.0,5.0,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,6730.846882963927,8.814456,0.9395999908447266,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2019.0,0.756,Electoral Democracy,1.0,,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,6690.044786012282,8.808376,0.9387999773025513,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2020.0,0.761,Electoral Democracy,1.0,,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,4796.533313899278,8.475649,0.9380000233650208,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0
Suriname,SUR,4.0,2021.0,0.743,Electoral Democracy,,,The Carribean,L. American and the Caribbean,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461595773697,4869.1342262124235,8.490671,0.9373000264167786,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,1999.0,0.912,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,,,,,,,,,,,,,,,,,30941.0793624668,10.33984,0.7462,0.7124978,0.6710994,0.029797727,0.2875022,,,,,,,,,,,,,,,,,,
Sweden,SWE,5.0,2000.0,0.912,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,29624.91267486176,10.2963705,0.7444999814033508,0.71113425,0.6684619,0.030814726,0.28886575,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2001.0,0.912,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,27247.857734792986,10.21273,0.7430499792098999,0.7085057,0.6653442,0.03125564,0.29149434,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2002.0,0.914,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,29899.19524950812,10.305587,0.7416000366210938,0.705877,0.66222656,0.03169645,0.294123,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2003.0,0.917,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,37321.7979047059,10.527333,0.740149974822998,0.7032484,0.6591086,0.03213732,0.29675162,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2004.0,0.917,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,42821.67314233583,10.6648,0.7387000322341919,0.70061964,0.65599066,0.0325782,0.2993803,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2005.0,0.917,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,43437.06311647756,10.679069,0.7372499704360962,0.697991,0.65287286,0.033019006,0.30200896,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2006.0,0.919,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,46593.6021646111,10.749219,0.73580002784729,0.69536245,0.64913124,0.03408669,0.30463755,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2007.0,0.923,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,53700.005336306276,10.891169,0.7343499660491943,0.69273394,0.6453895,0.035154335,0.30726612,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2008.0,0.923,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923191547394,56152.552340314,10.935827,0.7329000234603882,0.6901052,0.64164764,0.03622197,0.30989474,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2009.0,0.923,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.6153846383094788,46946.96027199543,10.756774,0.7314499616622925,0.6874766,0.637906,0.037289582,0.3125234,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2010.0,0.922,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.6153846383094788,52869.044289158664,10.875573,0.7300000190734863,0.68484795,0.6341641,0.03835724,0.31515205,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2011.0,0.921,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.6153846383094788,60755.75955084647,11.014617,0.7280000448226929,0.6822194,0.63042223,0.039424837,0.3177806,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2012.0,0.922,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.6153846383094788,58037.82131921726,10.96885,0.7260000109672546,0.6795907,0.62668055,0.04049252,0.32040933,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0
Sweden,SWE,5.0,2013.0,0.924,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,61126.943196397886,11.020708,0.7240000367164612,0.6769621,0.6229389,0.041560154,0.32303792,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2014.0,0.921,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,60020.3604576572,11.0024395,0.7219999432563782,0.6743334,0.61919695,0.042627845,0.32566658,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2015.0,0.921,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,51545.48360953215,10.85022,0.7200000286102295,0.67170477,0.61545527,0.04369542,0.3282952,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2016.0,0.92,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,51965.15715319852,10.858329,0.718000054359436,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2017.0,0.92,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,53791.50872984028,10.892871,0.715999960899353,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2018.0,0.916,Liberal Democracy,1.0,10.0,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,54589.06038606061,10.907589,0.7139999866485596,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
Sweden,SWE,5.0,2019.0,0.905,Liberal Democracy,1.0,,W. Europe and N. America,W. Europe and N. America,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.7692307829856873,51939.42974452912,10.857834,0.7119999527931213,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0
